eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
351.14,18.35,340.45,17.72,1401,0.01006894,0.1245931,2.100545,-0.017221456,0.30838597,0.820941612124443,149,38144,1753.0804084650008,2441216
332.98,17.5,331.57,17.25,1405,0.008339632,0.10233561,2.123058,-0.01669374,0.27963614,0.8571147918701172,150,38400,1764.7402892969985,2457600
315.19,16.45,344.13,19.3,1390,0.008771989,0.11114502,2.109677,-0.016059851,0.29841438,0.834871456027031,151,38656,1776.521226023,2473984
323.35,16.28,349.91,20.05,1410,0.007838268,0.09611002,2.1363785,-0.017689146,0.2148271,0.8836235776543617,152,38912,1788.135614253999,2490368
347.43,19.5,367.82,20.86,1401,0.0076288953,0.09749349,2.127169,-0.01756244,0.26273188,0.8667526990175247,153,39168,1799.827349971998,2506752
361.42,21.4,374.38,21.23,1400,0.0066486336,0.08076986,2.135358,-0.016207105,0.23211364,0.8301030695438385,154,39424,1811.5306902589982,2523136
372.54,21.43,367.41,20.82,1392,0.008248785,0.10626221,2.1328657,-0.015612032,0.2602832,0.8489933162927628,155,39680,1823.2970544550008,2539520
369.07,20.46,364.99,19.74,1402,0.009663421,0.1233724,2.1314259,-0.015200519,0.2656696,0.8508058190345764,156,39936,1834.9757989659993,2555904
355.91,20.32,352.05,18.01,1401,0.007979296,0.09855143,2.153022,-0.01825248,0.1976914,0.8780378177762032,157,40192,1846.66612541,2572288
356.23,20.52,344.38,17.18,1393,0.008081213,0.10371908,2.1434927,-0.01816963,0.22688298,0.8943568542599678,158,40448,1858.4216866629977,2588672
368.65,21.6,353.49,17.8,1403,0.0074710003,0.09460449,2.1509926,-0.018003507,0.21575594,0.8684631288051605,159,40704,1870.0956408979982,2605056
373.29,22.39,351.93,17.78,1400,0.006960316,0.0848999,2.137716,-0.015815383,0.25083178,0.8717747777700424,160,40960,1881.795284038999,2621440
360.07,20.99,352.34,18.44,1404,0.008353152,0.102986656,2.1571312,-0.01577401,0.24315459,0.8487918078899384,161,41216,1893.4632869870002,2637824
360.74,20.46,355.9,19.69,1401,0.007703239,0.09946696,2.1593964,-0.017854635,0.21066125,0.8826088532805443,162,41472,1905.1516150459975,2654208
367.72,21.63,345.13,19.65,1397,0.0076451506,0.096455894,2.1384618,-0.0174622,0.23971063,0.8697289377450943,163,41728,1916.8773762380006,2670592
373.79,22.22,351.12,20.01,1404,0.0076836827,0.09851074,2.1548276,-0.017417662,0.21447058,0.8782371804118156,164,41984,1928.5464204249984,2686976
381.51,22.23,329.44,17.05,1403,0.007720689,0.09625244,2.1390681,-0.017931258,0.23445396,0.8599383980035782,165,42240,1940.217443554,2703360
370.3,20.63,332.93,16.78,1395,0.008477406,0.106180824,2.1302485,-0.01728055,0.25654283,0.8366666883230209,166,42496,1951.9592285289982,2719744
361.76,20.88,331.76,17.37,1385,0.011092655,0.13802083,2.1404023,-0.019949354,0.22394432,0.8410045951604843,167,42752,1963.7870832209992,2736128
354.36,20.87,336.61,18.24,1399,0.011261455,0.15075684,2.1160474,-0.019819213,0.2491578,0.8560420423746109,168,43008,1975.4946576529983,2752512
353.43,20.37,353.12,19.37,1397,0.013932389,0.18202718,2.100338,-0.02196383,0.20133223,0.8768299147486687,169,43264,1987.219877812,2768896
369.58,20.79,353.94,18.59,1407,0.01214471,0.16237386,2.0892808,-0.021204598,0.18104915,0.8712750375270844,170,43520,1998.8623507909979,2785280
380.95,20.82,352.4,19.09,1399,0.012502472,0.16355388,2.0957987,-0.015136029,0.26789737,0.8214352875947952,171,43776,2010.570954068,2801664
380.21,20.43,363.07,19.31,1400,0.00795767,0.0998942,2.1049192,-0.019096144,0.21607159,0.8554931432008743,172,44032,2022.267818753,2818048
